Date,Close,High,Low,Open,Volume,Ticker
2019-01-29,538.3564453125,547.6948357987028,534.2208851047477,547.405769882575,20405845,RELIANCE.NS
2019-01-30,531.7084350585938,544.7377153830962,529.662888392258,540.290885129087,17164298,RELIANCE.NS
2019-01-31,545.69384765625,546.8277889012099,534.0653692421624,534.5100404424111,22279301,RELIANCE.NS
2019-02-01,555.8325805664062,558.0782591486003,545.6493727513893,548.7399266020019,20187323,RELIANCE.NS
2019-02-04,574.0424194335938,576.7327691603633,552.3196086388238,554.5207606926173,25528059,RELIANCE.NS
2019-02-05,574.3313598632812,580.0455917322412,568.572720249511,574.5314915581412,20479210,RELIANCE.NS
2019-02-06,582.6470336914062,585.9377193107048,575.5321163811374,576.4214587816766,20586783,RELIANCE.NS
2019-02-07,573.820068359375,587.5162967228948,571.9079229435836,582.6469989486654,20150710,RELIANCE.NS
2019-02-08,568.172607421875,578.311407759681,565.7490602967357,571.3298323524249,14230054,RELIANCE.NS
2019-02-11,557.2999877929688,567.4165827641457,556.2994480427927,567.3721156501077,16457901,RELIANCE.NS
2019-02-12,558.7007446289062,565.7934572740039,556.5217966214702,556.5217966214702,13998153,RELIANCE.NS
2019-02-14,544.3819580078125,551.8526713645188,541.6249373017182,551.8526713645188,14496604,RELIANCE.NS
2019-02-15,553.3867797851562,555.810326626612,539.8461572542001,546.8499357176113,20994460,RELIANCE.NS
2019-02-18,542.558837890625,556.9666006579668,540.290955353684,555.8548632656433,21106139,RELIANCE.NS
2019-02-19,540.780029296875,551.274565434073,538.6010812612611,541.6249044942708,13658461,RELIANCE.NS
2019-02-20,548.8955078125,551.4079890010752,542.0695974945315,544.2263417435522,13776558,RELIANCE.NS
2019-02-21,554.4762573242188,559.3233510379694,546.6720707342224,549.6292229791139,23142949,RELIANCE.NS
2019-02-22,548.0061645507812,553.764804671846,545.1824135447996,553.4535348502544,19152470,RELIANCE.NS
2019-02-25,547.98388671875,552.7420462566317,542.8033192614208,549.6292293862924,17176522,RELIANCE.NS
2019-02-26,542.62548828125,549.0956619235902,536.2887753653348,537.8451245393707,22160532,RELIANCE.NS
2019-02-27,544.0706787109375,553.5869387145924,537.6227685570489,546.0940216134371,24308835,RELIANCE.NS
2019-02-28,547.427978515625,551.3412031944829,545.4268990632237,548.6286499345227,24688859,RELIANCE.NS
2019-03-01,545.2047119140625,552.4530907762913,543.514961161126,550.0740105316697,17329606,RELIANCE.NS
2019-03-05,550.3629760742188,551.3190487732026,541.8917231342477,544.0262041170199,15577500,RELIANCE.NS
2019-03-06,562.4360961914062,566.1269854483477,549.2290069152409,551.319020674532,26332276,RELIANCE.NS
2019-03-07,564.8596801757812,569.1063789616119,559.4789808376285,562.0803962714617,17738092,RELIANCE.NS
2019-03-08,563.4589233398438,566.7273454629021,561.1910410246052,562.991988931222,13211934,RELIANCE.NS
2019-03-11,579.9122924804688,583.4252544303251,563.8591867487826,564.7707924193708,21258869,RELIANCE.NS
2019-03-12,592.0299072265625,593.2083156201982,584.4257920428238,585.6042004364595,24561597,RELIANCE.NS
2019-03-13,599.1226196289062,604.7700627353223,590.5846949191043,594.5423874268889,24577591,RELIANCE.NS
2019-03-14,596.5656127929688,605.6594053107309,594.1420658815271,600.2120350971369,22753310,RELIANCE.NS
2019-03-15,587.7164916992188,604.2364728473176,583.0695290116515,598.0998318829954,34764353,RELIANCE.NS
2019-03-18,600.345458984375,603.8584800704158,590.9848634151969,591.874205781967,22104063,RELIANCE.NS
2019-03-19,612.129638671875,613.6637840318997,597.2549414208606,604.770062981689,21448030,RELIANCE.NS
2019-03-20,611.6404418945312,617.2212140144412,606.5488081067413,612.6854489247503,21639437,RELIANCE.NS
2019-03-22,596.654541015625,614.0639216497333,594.4089219621295,610.3285651498567,25078643,RELIANCE.NS
2019-03-25,588.9615478515625,594.4756488877699,585.5152569671774,591.6963648094636,17394088,RELIANCE.NS
2019-03-26,607.994140625,609.9284902746037,591.4296316910613,591.5630330679768,20734876,RELIANCE.NS
2019-03-27,599.9896850585938,612.7521034470577,597.7662699100543,612.7521034470577,22079870,RELIANCE.NS
2019-03-28,604.7699584960938,609.127913710536,597.1214368935898,600.4343258912917,22930248,RELIANCE.NS
2019-04-01,618.9332885742188,625.5812716150122,605.9040658511692,609.2169554334296,22088854,RELIANCE.NS
2019-04-02,617.9771728515625,623.9359447841351,613.7082107757865,621.6680623919196,17526740,RELIANCE.NS
2019-04-03,611.5291748046875,623.8913880757203,610.1061678608885,619.3333607024393,17169813,RELIANCE.NS
2019-04-04,601.6795654296875,615.3091238561211,599.1003536850377,613.2191098091031,18320845,RELIANCE.NS
2019-04-05,602.0574951171875,606.504325853729,597.2104603007144,605.1925161296278,14717266,RELIANCE.NS
2019-04-08,591.0960693359375,603.6584176039115,588.6281143007074,602.9914107523164,19081843,RELIANCE.NS
2019-04-09,593.4083862304688,596.1876106976699,587.4273512674519,590.940372210303,20774977,RELIANCE.NS
2019-04-10,592.052001953125,599.4337801704421,589.8730540519848,594.9646869015703,16651949,RELIANCE.NS
2019-04-11,598.9002685546875,601.6572893551589,590.9848837435666,592.7413646626808,12558520,RELIANCE.NS
2019-04-12,597.2549438476562,603.3915846813426,594.3867254762824,600.3232345801729,12948769,RELIANCE.NS
2019-04-15,595.943115234375,599.8563405148398,593.652969511252,598.0998002294208,9285737,RELIANCE.NS
2019-04-16,597.5439453125,604.7700001515543,595.8763393939673,598.0997545833641,17360317,RELIANCE.NS
2019-04-18,616.3095703125,617.9993206473149,606.9934427550846,611.4402728997795,39286534,RELIANCE.NS
2019-04-22,598.2554931640625,607.8828922174837,596.4544856735463,604.7700749461642,23607922,RELIANCE.NS
2019-04-23,606.4821166992188,610.5509471960839,598.5445280593867,599.4338704514936,19807450,RELIANCE.NS
2019-04-24,617.8882446289062,620.2450612802776,607.5493130403371,609.3503203942593,16101112,RELIANCE.NS
2019-04-25,610.2840576171875,628.071437245519,605.926161778818,617.7103030089116,30469914,RELIANCE.NS
2019-04-26,619.3556518554688,620.7564551251317,609.528181305051,611.4403267472761,15069884,RELIANCE.NS
2019-04-30,619.3556518554688,620.9565274717629,607.7939043347865,620.9565274717629,22348580,RELIANCE.NS
2019-05-02,624.8031005859375,628.7385297006279,614.5975701695064,618.9999337216068,18992003,RELIANCE.NS
2019-05-03,626.4928588867188,630.3394131790576,623.7358380847257,626.0926548076853,14240262,RELIANCE.NS
2019-05-06,615.8427124023438,623.8025642845884,612.8188295325302,621.668083175341,15832114,RELIANCE.NS
2019-05-07,597.4327392578125,620.3339569377828,595.9652650685441,620.2450227062299,19417647,RELIANCE.NS
2019-05-08,577.844482421875,595.8764047390747,574.6205270752714,595.8764047390747,31958919,RELIANCE.NS
2019-05-09,558.7230834960938,573.1085830669476,556.633069435921,573.1085830669476,42670173,RELIANCE.NS
2019-05-10,556.3662719726562,568.1726192629694,553.6314549463908,562.5251167243712,24557430,RELIANCE.NS
2019-05-13,547.8726806640625,560.6573015096209,545.8493380755527,554.920925495725,17603659,RELIANCE.NS
2019-05-14,560.5017700195312,564.4594621270546,547.6281538909506,549.8515690855692,28438234,RELIANCE.NS
2019-05-15,558.923095703125,568.3059540878594,556.1216080069211,566.0825389036912,24419559,RELIANCE.NS
2019-05-16,562.6806640625,565.5933489677834,559.4567093714724,560.2793806324029,14451308,RELIANCE.NS
2019-05-17,563.5924682617188,567.8391680317968,556.7442930862213,563.4145997500084,17276949,RELIANCE.NS
2019-05-20,589.6063232421875,594.8536213108704,579.6453918934102,584.1367489505126,26979100,RELIANCE.NS
2019-05-21,595.7874755859375,607.882888892431,591.4518421700133,592.4079149702712,30343560,RELIANCE.NS
2019-05-22,596.05419921875,604.6365900370148,593.6973827142746,598.3888118496633,24689918,RELIANCE.NS
2019-05-23,593.1638793945312,618.9999905266511,589.2061866726511,610.1063283676044,38766006,RELIANCE.NS
2019-05-24,594.4756469726562,602.0130316473468,585.4263208404058,599.4338793034989,22269265,RELIANCE.NS
2019-05-27,582.8248901367188,594.7646975136477,581.2018106049238,594.5868290372126,16076686,RELIANCE.NS
2019-05-28,588.6502685546875,593.5640337021803,584.0255693695124,586.893787642564,42594251,RELIANCE.NS
2019-05-29,583.8921508789062,592.8970095110765,579.934458605217,587.4273758435999,15558515,RELIANCE.NS
2019-05-30,591.3184204101562,596.7657910486324,585.3151810856352,585.3151810856352,23494381,RELIANCE.NS
2019-05-31,591.496337890625,596.7213733612587,587.0717106487731,594.9426290397537,25724066,RELIANCE.NS
2019-06-03,604.8590087890625,607.9940296272227,587.516298638274,593.6529389620333,18556942,RELIANCE.NS
2019-06-04,601.056884765625,611.1067495489239,599.4782725066448,603.6360367914572,15442761,RELIANCE.NS
2019-06-06,590.2511596679688,605.6149951879042,587.4718755616177,605.6149951879042,16764835,RELIANCE.NS
2019-06-07,584.7147827148438,590.2066198858296,580.5792222472563,589.6285473858957,14722419,RELIANCE.NS
2019-06-10,586.6046752929688,590.0954329656549,582.5803122261857,587.3828795103498,11768468,RELIANCE.NS
2019-06-11,591.0515747070312,593.4306547533242,586.0934016212589,587.8054154783434,11492074,RELIANCE.NS
2019-06-12,592.3856201171875,595.1649041263249,589.2061320343628,593.5195613436267,10297599,RELIANCE.NS
2019-06-13,590.2066040039062,593.5194930635028,581.9354832912998,591.4294793282596,15686169,RELIANCE.NS
2019-06-14,585.8931884765625,589.206077611282,582.2690295355039,587.8275376717066,14942768,RELIANCE.NS
2019-06-17,570.2181396484375,586.9827186282585,568.5283297408919,586.9827186282585,14908257,RELIANCE.NS
2019-06-18,569.6400756835938,572.7306295845631,564.3483102839548,568.7062067925273,16797371,RELIANCE.NS
2019-06-19,568.0169067382812,578.97837779512,561.4578584462031,572.2636649065373,14492763,RELIANCE.NS
2019-06-20,576.643798828125,578.0890692931227,568.3060059684988,569.1953483758955,10748848,RELIANCE.NS
2019-06-21,568.9730224609375,576.3103349214878,567.2165414920985,576.2880716765978,23236832,RELIANCE.NS
2019-06-24,561.3689575195312,567.616736357961,559.012140769453,565.7045908119254,11267228,RELIANCE.NS
2019-06-25,576.24365234375,577.1997252115926,557.7447941029602,559.8126044598255,14966899,RELIANCE.NS
2019-06-26,575.487548828125,580.1345104815928,572.018995334044,574.086805107405,11593027,RELIANCE.NS
2019-06-27,566.593994140625,576.7105312192405,565.1931907910755,575.0429845151868,24905533,RELIANCE.NS
2019-06-28,557.2333984375,570.4627526979973,555.254522519952,567.9058042132716,18942165,RELIANCE.NS
2019-07-01,564.2371215820312,565.9268719949085,554.2761907260495,559.4344949342307,13478857,RELIANCE.NS
2019-07-02,568.5283203125,569.6400576488289,561.7691401630615,566.5050367269992,10146746,RELIANCE.NS
2019-07-03,570.3292236328125,572.0857637371373,566.9941306223501,570.4848882204199,8806492,RELIANCE.NS
2019-07-04,570.97412109375,574.0869384125054,569.1953768214119,569.817975906356,9351405,RELIANCE.NS
2019-07-05,561.7913818359375,573.8645912734532,560.3017035746956,571.4632479644022,10926753,RELIANCE.NS
2019-07-08,556.7664184570312,563.9035985122777,555.0544047714505,559.4123009664904,14009219,RELIANCE.NS
2019-07-09,569.23974609375,570.7516873706384,553.8537087411103,555.3878538911504,17535754,RELIANCE.NS
2019-07-10,568.6839599609375,573.3531259576268,564.1703991885711,569.2175653620112,12018196,RELIANCE.NS
2019-07-11,569.8845825195312,573.5532681405218,568.8840426899244,572.3081294799662,8608376,RELIANCE.NS
2019-07-12,569.417724609375,578.089050270766,568.3281911431877,570.5294025820405,15692436,RELIANCE.NS
2019-07-15,567.4611206054688,573.4198333665262,564.9041721766271,571.4187536167633,10659498,RELIANCE.NS
2019-07-16,574.9762573242188,575.8211919875307,567.8835437708728,569.1731496419003,10070773,RELIANCE.NS
2019-07-17,570.0178833007812,576.754858213978,569.1952120865953,575.5541868828316,9482233,RELIANCE.NS
2019-07-18,561.124267578125,572.041270392655,559.4122540361689,570.0846580438583,11942908,RELIANCE.NS
2019-07-19,555.41015625,566.0602981891096,552.6086090736543,563.9480803959793,16336536,RELIANCE.NS
2019-07-22,569.417724609375,571.1964093656397,545.7605049272529,556.299508951372,29092589,RELIANCE.NS
2019-07-23,566.3272094726562,575.3764765784953,560.4795751467659,571.4187839881948,20316348,RELIANCE.NS
2019-07-24,559.9015502929688,568.6618115373108,557.4335357617127,566.3049945047208,15189179,RELIANCE.NS
2019-07-25,547.628173828125,564.3260813225814,545.6270941432515,562.0804028036227,21805071,RELIANCE.NS
2019-07-26,539.7572021484375,552.5196199822482,538.0673924605115,547.6281187417748,20387504,RELIANCE.NS
2019-07-29,538.4898681640625,543.4036327227004,535.8884529209053,541.135750521582,17626045,RELIANCE.NS
2019-07-30,525.127197265625,542.5143760427064,522.9260450730362,539.824026146295,20853117,RELIANCE.NS
2019-07-31,518.612548828125,526.9503408040927,516.9004758223577,522.8370435528417,21229950,RELIANCE.NS
2019-08-01,524.8381958007812,528.3734210380151,511.54211079766753,517.3452186160949,22628222,RELIANCE.NS
2019-08-02,529.8225708007812,536.0407802154169,519.8689802518164,525.9529875749496,23766807,RELIANCE.NS
2019-08-05,511.4811706542969,522.0610382541031,504.61428752999774,522.0610382541031,30399133,RELIANCE.NS
2019-08-06,504.7485046386719,514.2771526055735,501.93020074212956,507.6339394494236,29067994,RELIANCE.NS
2019-08-07,496.2935485839844,509.3339082477903,493.4752147377102,503.94330761494183,25349369,RELIANCE.NS
2019-08-08,515.5072631835938,518.0347654776348,489.9857551663265,495.8236947853068,31198568,RELIANCE.NS
2019-08-09,519.8689575195312,525.8634965195398,515.4849032721378,519.7571523106718,21970009,RELIANCE.NS
2019-08-13,570.2633666992188,582.8115915745617,548.4548982709383,551.653471251419,104827144,RELIANCE.NS
2019-08-14,576.3026123046875,583.5497045483337,572.7685043829358,583.3484312700429,31688983,RELIANCE.NS
2019-08-16,571.71728515625,577.8907613008839,569.4805236306593,577.6223570848148,21977767,RELIANCE.NS
2019-08-19,578.2485961914062,580.1274853073897,572.6119288434555,573.0816660537041,16317602,RELIANCE.NS
2019-08-20,570.8002319335938,578.2486582851755,569.3016118006965,576.996105223358,14969299,RELIANCE.NS
2019-08-21,568.5634155273438,572.0080555654605,566.5727211691215,570.6659748321008,10677848,RELIANCE.NS
2019-08-22,557.737548828125,568.5858220652894,554.2258371735678,568.5634849082636,14031953,RELIANCE.NS
2019-08-23,570.7554321289062,574.4013453869694,548.6785598455581,554.2704931165212,21307915,RELIANCE.NS
2019-08-26,566.70703125,578.8749893358906,563.2176565134081,578.8749893358906,19202504,RELIANCE.NS
2019-08-27,570.30810546875,574.8486994909782,564.2017008121152,574.8486994909782,28401906,RELIANCE.NS
2019-08-28,565.1411743164062,573.0593371929982,561.8978672808688,569.8160301574608,11605488,RELIANCE.NS
2019-08-29,555.5006713867188,563.7767057901501,552.6152368804542,562.0767529347145,18890222,RELIANCE.NS
2019-08-30,558.542724609375,561.1597553095268,546.2181691725724,557.1783066454112,24735240,RELIANCE.NS
2019-09-03,539.6868286132812,556.0599638701939,536.8237308101504,555.7244287319322,18730619,RELIANCE.NS
2019-09-04,537.3381958007812,539.1723510117648,530.5831771530227,537.0697915833224,32949395,RELIANCE.NS
2019-09-05,536.1973876953125,542.7287354271208,533.8264243161294,539.8656977046184,22995486,RELIANCE.NS
2019-09-06,546.8890991210938,549.7969304899724,534.6987475890814,538.1657244644699,23186819,RELIANCE.NS
2019-09-09,546.7548828125,551.5862773251275,542.7063636586323,546.0614755104552,11747929,RELIANCE.NS
2019-09-11,552.212646484375,554.7178119472804,546.8891176163188,546.8891176163188,12127900,RELIANCE.NS
2019-09-12,541.4537353515625,554.9190358445909,539.3735732310876,552.4810015076904,11880005,RELIANCE.NS
2019-09-13,548.2760009765625,549.5732880390341,539.9104972253901,542.1919928188903,12947715,RELIANCE.NS
2019-09-16,541.6327514648438,545.3681328630463,530.6054836798681,531.9028303810459,20547730,RELIANCE.NS
2019-09-17,535.6829833984375,541.7446544223395,533.915959082345,541.7446544223395,15640772,RELIANCE.NS
2019-09-18,539.3736572265625,544.1155842826566,535.5711448848785,539.03812210891,14933909,RELIANCE.NS
2019-09-19,527.45166015625,541.1630300871835,524.5886221931479,540.3354205777293,13766222,RELIANCE.NS
2019-09-20,561.1372680664062,568.0936185993667,525.326692461689,531.4330367203619,48165560,RELIANCE.NS
2019-09-23,554.3599853515625,573.0593493887246,552.4810961684015,569.994978423035,21610844,RELIANCE.NS
2019-09-24,572.0303955078125,581.0221752076171,555.9480624084689,556.3283315585267,34958974,RELIANCE.NS
2019-09-25,572.41064453125,579.32226155245,567.6239836297596,574.4013388291797,18192270,RELIANCE.NS
2019-09-26,580.1275024414062,581.0221831301985,574.1776966858998,577.9802090632921,18350457,RELIANCE.NS
2019-09-27,585.6075439453125,588.2693084591403,574.4013403478185,578.203852549714,19058663,RELIANCE.NS
2019-09-30,595.9861450195312,597.5518958958941,584.0417998862946,586.0325539376727,25263770,RELIANCE.NS
2019-10-01,583.7510986328125,600.3479037772651,578.5617712854157,598.1111422538224,17920384,RELIANCE.NS
2019-10-03,586.5023193359375,588.1351414776207,573.1935556971858,575.296115069358,13524851,RELIANCE.NS
2019-10-04,585.1825561523438,594.3533316552545,583.2813298639416,590.4613512863376,14992253,RELIANCE.NS
2019-10-07,586.0773315429688,590.8639928687065,582.3195530503269,585.1825910935223,10061584,RELIANCE.NS
2019-10-09,592.6310424804688,594.9573319134045,578.2039269700573,585.4510800476256,17588647,RELIANCE.NS
2019-10-10,609.6304931640625,612.4264003120319,590.9534655095318,592.7428866972427,35006390,RELIANCE.NS
2019-10-11,605.0897216796875,610.9053244795671,597.9097011668562,610.0553182247747,16597126,RELIANCE.NS
2019-10-14,607.5055541992188,610.6146594170189,604.3069809057274,610.6146594170189,13394275,RELIANCE.NS
2019-10-15,610.2567138671875,612.8737443545717,605.8502623557373,609.518572468822,9672791,RELIANCE.NS
2019-10-16,613.9249877929688,617.1906316962651,610.0553448993284,612.8289741993957,19403660,RELIANCE.NS
2019-10-17,624.7285766601562,625.8469872240627,613.768439813928,615.1105205456134,16038940,RELIANCE.NS
2019-10-18,633.6085815429688,638.7755119795819,625.7128152032572,628.0837788207052,28121951,RELIANCE.NS
2019-10-22,632.62451171875,642.779377991621,627.7930560843866,637.4782447862257,27786502,RELIANCE.NS
2019-10-23,622.8944702148438,637.9031875827602,618.7564822001889,633.5862634199051,18446160,RELIANCE.NS
2019-10-24,642.600341796875,644.814766083547,620.2774614179121,626.7416786905978,22642488,RELIANCE.NS
2019-10-25,640.251708984375,644.8370366166074,631.327001295776,644.6804973751445,13539957,RELIANCE.NS
2019-10-27,641.6161499023438,646.4252075816162,639.7148639837899,644.635786603863,3014841,RELIANCE.NS
2019-10-29,656.2893676757812,662.0825743744294,645.1278977377407,646.6489146143203,25768505,RELIANCE.NS
2019-10-30,661.6798706054688,664.1179646797556,653.26963457674,662.0824768509924,16341366,RELIANCE.NS
2019-10-31,655.0814819335938,666.3995507299683,653.8960001863959,663.8719882562208,19463741,RELIANCE.NS
2019-11-01,651.7486572265625,653.9406844204912,644.6357672850404,650.8987106569805,13904301,RELIANCE.NS
2019-11-04,652.084228515625,658.0563711617599,646.4699581291821,655.7748757812135,14063434,RELIANCE.NS
2019-11-05,647.4541625976562,657.1393502221374,644.6358585848789,654.5223792352792,12685356,RELIANCE.NS
2019-11-06,641.9069213867188,647.0738515591739,639.0438835228734,645.3962954434453,14625505,RELIANCE.NS
2019-11-07,652.5091552734375,654.4774524712429,640.699013736587,641.9516262238297,14084039,RELIANCE.NS
2019-11-08,646.64892578125,652.9789409956463,644.7700366012668,648.2146767187381,12019353,RELIANCE.NS
2019-11-11,638.7307739257812,646.0897317907238,636.3821474784538,643.7858393788213,11357841,RELIANCE.NS
2019-11-13,658.637939453125,660.248424410004,639.7149054535805,639.7149054535805,25225749,RELIANCE.NS
2019-11-14,654.3657836914062,662.798358618493,651.2566785637106,660.2931928467199,14258133,RELIANCE.NS
2019-11-15,657.9892578125,665.1245445704241,654.5446180836726,655.6630285485538,15691605,RELIANCE.NS
2019-11-18,652.7776489257812,664.7666684900898,651.0776959332642,658.7945257246133,14076051,RELIANCE.NS
2019-11-19,675.3912963867188,677.6951885777207,655.372250065905,656.2669306886194,30176255,RELIANCE.NS
2019-11-20,692.3460083007812,703.4180100751444,690.3553139483255,695.6564462284737,43538120,RELIANCE.NS
2019-11-21,687.85009765625,696.0813988250823,683.8015779854442,691.1605356274156,14897371,RELIANCE.NS
2019-11-22,691.8314819335938,702.12060743976,687.8500338208812,689.8631248921964,22352865,RELIANCE.NS
2019-11-25,698.5642700195312,700.0181560781981,693.8446798240759,693.9118107417911,15146156,RELIANCE.NS
2019-11-26,697.982666015625,705.1850244813896,696.0813800314871,701.4943771827839,35330983,RELIANCE.NS
2019-11-27,702.2772827148438,704.8048452673582,696.1261438952308,697.8484938217292,9642739,RELIANCE.NS
2019-11-28,706.9520874023438,708.67437747895,699.6378642088222,703.5297846773857,13747479,RELIANCE.NS
2019-11-29,693.9117431640625,707.6901835082276,692.4354603682556,707.6901835082276,18559594,RELIANCE.NS
2019-12-02,709.7257080078125,722.2291992065935,705.4758552570175,715.7649818734178,31225364,RELIANCE.NS
2019-12-03,706.3257446289062,713.0807625025484,703.5074409435476,712.521616976094,12990426,RELIANCE.NS
2019-12-04,694.6051635742188,705.6995024548221,686.1277955034981,703.6864112318285,20987607,RELIANCE.NS
2019-12-05,693.777587890625,706.7060824908307,690.7132168735769,704.1337858639256,19942460,RELIANCE.NS
2019-12-06,695.5892944335938,701.4496318188408,689.4158188233732,694.7393478229513,13085234,RELIANCE.NS
2019-12-09,703.5074462890625,705.6547395239869,691.8315057288436,696.148489076925,12642677,RELIANCE.NS
2019-12-10,698.7431030273438,703.9547668583747,695.2537292215869,703.2613595277428,10173333,RELIANCE.NS
2019-12-11,698.944580078125,704.3575182981664,693.6657842513289,695.9025459474237,12364641,RELIANCE.NS
2019-12-12,701.5391845703125,704.0667472788023,696.3722539219933,702.4562622023744,10326606,RELIANCE.NS
2019-12-13,708.115234375,711.2914703427954,703.4180412015133,706.8178876216022,12668303,RELIANCE.NS
2019-12-16,700.8233642578125,713.0360538117269,699.8168186594121,712.1861071903043,11892718,RELIANCE.NS
2019-12-17,699.0787353515625,706.3705624637059,695.8801621597299,700.8904936892386,20324601,RELIANCE.NS
2019-12-18,704.9613647460938,706.8178569998239,698.7655517905632,699.212892125798,14742077,RELIANCE.NS
2019-12-19,720.2161254882812,722.4305498496976,703.1496428791409,703.9995895600298,20507816,RELIANCE.NS
2019-12-20,715.3623046875,723.6159423177721,714.0202240531031,722.4751946822872,21271510,RELIANCE.NS
2019-12-23,702.9706420898438,705.7218149032799,696.8866346005615,697.9155173301782,25107772,RELIANCE.NS
2019-12-24,691.8092651367188,703.2614774131188,690.0421810600255,701.8523253630461,18048449,RELIANCE.NS
2019-12-26,677.9189453125,694.7170240868594,675.570318790412,689.6619584729085,29761019,RELIANCE.NS
2019-12-27,689.9751586914062,691.6974491272582,680.5583743265155,683.1082743808994,17677571,RELIANCE.NS
2019-12-30,690.802734375,692.3460885715724,683.5779780924734,691.5856099142079,17123749,RELIANCE.NS
2019-12-31,677.31494140625,690.5789702805088,674.6308397260912,689.8184320015399,22203005,RELIANCE.NS
2020-01-01,675.3241577148438,683.1528519736394,673.4900624593615,679.0819357370663,14004468,RELIANCE.NS
2020-01-02,686.8212280273438,689.3487905881979,676.397899264457,676.397899264457,17710316,RELIANCE.NS
2020-01-03,687.6488037109375,689.6618949086101,681.3187290426969,685.7922517653002,20984698,RELIANCE.NS
2020-01-06,671.7006225585938,683.5107049345103,670.1348718060082,679.9766568901101,24519177,RELIANCE.NS
2020-01-07,682.0344848632812,686.4632732386915,677.0688284082713,679.5292597584985,16683622,RELIANCE.NS
2020-01-08,676.912353515625,686.440941615489,675.5032015883575,677.7399630034671,16047902,RELIANCE.NS
2020-01-09,692.5025634765625,693.3972440896104,685.0094043047601,688.2974451452224,14982742,RELIANCE.NS
2020-01-10,692.3460083007812,696.9537331994524,688.7671661721967,694.247234586273,12478359,RELIANCE.NS
2020-01-13,690.5789794921875,697.2892636445985,688.2080160085029,691.182918802657,18282382,RELIANCE.NS
2020-01-14,684.181884765625,693.3973351908096,680.8043754201078,688.9238120878065,15816535,RELIANCE.NS
2020-01-15,681.6990356445312,688.8790573291237,679.1938699492092,687.0672990416617,15817859,RELIANCE.NS
2020-01-16,687.9843139648438,690.4224084594933,683.55552505049,684.0029251254354,12847975,RELIANCE.NS
2020-01-17,707.2652587890625,709.0322829800654,694.8288390890643,694.9630411899628,29463471,RELIANCE.NS
2020-01-20,685.5015258789062,719.7911481994419,682.839761284159,719.7911481994419,32545850,RELIANCE.NS
2020-01-21,686.1950073242188,691.5408742450458,680.8714775601642,683.8240435553602,18922720,RELIANCE.NS
2020-01-22,685.9489135742188,691.9434536836012,684.9423678831845,690.71323780845,10322817,RELIANCE.NS
2020-01-23,683.0410766601562,689.7960947547332,680.2898440689846,687.3580003916201,11247739,RELIANCE.NS
2020-01-24,680.6701049804688,687.2909208972738,679.3280242942884,683.1081395891008,14628445,RELIANCE.NS
2020-01-27,673.9598388671875,681.9674704241261,673.2664314282462,677.6952802850295,13387750,RELIANCE.NS
2020-01-28,658.3919067382812,675.5031818296184,654.7459935025485,674.8768456496997,24532236,RELIANCE.NS
2020-01-29,662.0155029296875,668.5244541677285,654.9472866809749,659.4208095162297,24746565,RELIANCE.NS
2020-01-30,645.8660278320312,661.9483606637074,644.1884717288344,661.6352224321117,22402689,RELIANCE.NS
2020-01-31,631.5060424804688,650.115939458839,629.5153479649114,650.004074503463,34750310,RELIANCE.NS
